0.09 | 0.21 | 11 | 50 | 1 | 17.3028
0.09 | 0.22 | 11 | 51 | 0.999999 | 14.3028
0.09 | 0.23 | 11 | 52 | 0.960939 | 3.20278
0.1 | -0.26 | 12 | 3 | 0.881088 | 2.00278
0.1 | -0.22 | 12 | 7 | 0.998503 | 6.50278
0.1 | -0.21 | 12 | 8 | 1 | 56.6027
0.1 | -0.2 | 12 | 9 | 0.999999 | 14.3028
0.1 | -0.19 | 12 | 10 | 1 | 27.8028
0.1 | -0.18 | 12 | 11 | 1 | 15.8028
0.1 | -0.17 | 12 | 12 | 0.999666 | 8.00278
0.1 | -0.16 | 12 | 13 | 1 | 86.6029
0.1 | -0.15 | 12 | 14 | 1 | 27.8028
0.1 | -0.14 | 12 | 15 | 1 | 14.9028
0.1 | -0.13 | 12 | 16 | 1 | 14.6028
0.1 | -0.12 | 12 | 17 | 0.999864 | 8.90278
0.1 | 0 | 12 | 29 | 0.845897 | 1.70278
0.1 | 0.01 | 12 | 30 | 0.978178 | 3.80278
0.1 | 0.02 | 12 | 31 | 0.997276 | 5.90278
0.1 | 0.03 | 12 | 32 | 0.998891 | 6.80278
0.1 | 0.04 | 12 | 33 | 0.999991 | 11.6028
0.1 | 0.05 | 12 | 34 | 0.997276 | 5.90278
0.1 | 0.06 | 12 | 35 | 0.999666 | 8.00278
0.1 | 0.07 | 12 | 36 | 0.999864 | 8.90278
0.1 | 0.08 | 12 | 37 | 0.999899 | 9.20278
0.1 | 0.09 | 12 | 38 | 0.999991 | 11.6028
0.1 | 0.1 | 12 | 39 | 0.845897 | 1.70278
0.1 | 0.11 | 12 | 40 | 0.998503 | 6.50278
0.1 | 0.12 | 12 | 41 | 0.978178 | 3.80278
0.1 | 0.13 | 12 | 42 | 0.999999 | 13.4028
0.1 | 0.14 | 12 | 43 | 1 | 88.1029
0.1 | 0.15 | 12 | 44 | 1 | 15.5028
0.1 | 0.16 | 12 | 45 | 1 | 33.8027
0.1 | 0.17 | 12 | 46 | 0.999945 | 9.80278
0.1 | 0.18 | 12 | 47 | 1 | 16.7028
0.1 | 0.19 | 12 | 48 | 1 | 72.2028
0.1 | 0.2 | 12 | 49 | 0.999995 | 12.2028
0.1 | 0.21 | 12 | 50 | 1 | 17.6028
0.1 | 0.22 | 12 | 51 | 0.999925 | 9.50278
0.1 | 0.23 | 12 | 52 | 0.978178 | 3.80278
0.11 | -0.25 | 13 | 4 | 0.909107 | 2.30278
0.11 | -0.22 | 13 | 7 | 0.998503 | 6.50278
0.11 | -0.21 | 13 | 8 | 1 | 55.4027
0.11 | -0.2 | 13 | 9 | 0.999991 | 11.6028
0.11 | -0.19 | 13 | 10 | 1 | 25.7028
0.11 | -0.18 | 13 | 11 | 1 | 15.2028
0.11 | -0.17 | 13 | 12 | 0.999391 | 7.40278
0.11 | -0.16 | 13 | 13 | 1 | 67.7027
0.11 | -0.15 | 13 | 14 | 1 | 27.8028
0.11 | -0.14 | 13 | 15 | 1 | 16.1028
0.11 | -0.13 | 13 | 16 | 0.999999 | 14.0028
0.11 | -0.12 | 13 | 17 | 0.995047 | 5.30278
0.11 | -0.07 | 13 | 22 | 0.845897 | 1.70278
0.11 | -0.06 | 13 | 23 | 0.960939 | 3.20278
0.11 | -0.05 | 13 | 24 | 0.995047 | 5.30278
0.11 | -0.04 | 13 | 25 | 0.987905 | 4.40278
